"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 22 14:10:09 GMT 2024","Sat Jun 22 14:10:09 GMT 2024","573","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Create user with женский gender",""
"passed","Sat Jun 22 14:10:08 GMT 2024","Sat Jun 22 14:10:09 GMT 2024","416","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Create user with sdsd,sdsd status",""
"passed","Sat Jun 22 14:10:09 GMT 2024","Sat Jun 22 14:10:09 GMT 2024","426","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Retrieve posts when user does not exist",""
"passed","Sat Jun 22 14:10:09 GMT 2024","Sat Jun 22 14:10:09 GMT 2024","426","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Get  details of not existing user",""
"passed","Sat Jun 22 14:10:08 GMT 2024","Sat Jun 22 14:10:08 GMT 2024","583","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Create user with Alice status",""
"failed","Sat Jun 22 14:10:09 GMT 2024","Sat Jun 22 14:10:10 GMT 2024","852","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Update only 1 user field using put method",""
"passed","Sat Jun 22 14:10:09 GMT 2024","Sat Jun 22 14:10:10 GMT 2024","487","","schemaValidations.spec.ts","Schema validation tests","","","Comments schema validation",""
"passed","Sat Jun 22 14:10:09 GMT 2024","Sat Jun 22 14:10:11 GMT 2024","1447","","posts.spec.ts","Posts test","","","Create post comments",""
"passed","Sat Jun 22 14:10:08 GMT 2024","Sat Jun 22 14:10:09 GMT 2024","443","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Create user with Alice gender",""
"passed","Sat Jun 22 14:10:09 GMT 2024","Sat Jun 22 14:10:11 GMT 2024","1817","","posts.spec.ts","Posts test","","","Delete post",""
"passed","Sat Jun 22 14:10:08 GMT 2024","Sat Jun 22 14:10:08 GMT 2024","705","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Create user with empty status",""
"passed","Sat Jun 22 14:10:10 GMT 2024","Sat Jun 22 14:10:11 GMT 2024","872","","users.spec.ts","Users test","","","Update only 1 user field",""
"passed","Sat Jun 22 14:10:08 GMT 2024","Sat Jun 22 14:10:08 GMT 2024","500","","negative/invalidUsersRequests.spec.ts","Users test negative scenarious","","","Create user with @ status",""
